filename,dataset,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY
Yahoo_A2synthetic_57_data.out,YAHOO,0.000564334,0.001908397,0.003571429,0.001492537,1.0,0.000422297,0.000596659,0.000451671,0.000374532,1.0,0.009090909,0.525
Yahoo_A2synthetic_5_data.out,YAHOO,0.019703962,0.149401829,0.032223265,0.25788362,0.704861111,0.050397838,0.004430124,0.203008519,0.013093416,1.0,0.836362714,0.017065772
Yahoo_A2synthetic_68_data.out,YAHOO,0.006125498,0.06484475,0.087916937,0.239098767,0.340016632,0.004133373,0.004266351,0.009852669,0.005087828,1.0,0.684017128,0.01666292
Yahoo_A2synthetic_6_data.out,YAHOO,0.000548847,0.005555556,0.008474576,1.0,0.015625,0.000491159,0.000529661,0.000548847,0.000922509,1.0,0.00209205,0.000555556
Yahoo_A2synthetic_71_data.out,YAHOO,0.003884121,0.032583195,0.023304609,0.026533127,1.0,0.004096754,0.004568287,0.003926089,0.004428413,1.0,0.10781565,0.291666667
Yahoo_A2synthetic_73_data.out,YAHOO,0.001597505,0.015635467,0.015491354,0.43010338,1.0,0.001767497,0.001702304,0.002256362,0.018422583,1.0,0.620273109,0.304166667
Yahoo_A2synthetic_75_data.out,YAHOO,0.000533049,0.005208333,0.009803922,0.001362398,1.0,0.000640205,0.00041806,0.000601685,0.000356379,1.0,1.0,0.000555556
Yahoo_A2synthetic_85_data.out,YAHOO,0.002756653,0.010848236,0.002087683,0.010208814,1.0,0.001762978,0.00262846,0.001607988,0.001636151,1.0,0.132241379,0.325
Yahoo_A2synthetic_88_data.out,YAHOO,0.001577885,0.036554145,0.016391258,0.533471718,1.0,0.001704694,0.003604931,0.001703992,0.013796202,1.0,1.0,0.325
Yahoo_A2synthetic_8_data.out,YAHOO,0.12853488,0.022554899,0.032427032,0.024400076,0.005072881,0.018801598,0.004445524,0.003335149,0.006230031,0.006124431,0.003302513,0.077083333
Yahoo_A2synthetic_93_data.out,YAHOO,0.1,1.0,0.000465116,0.001106195,1.0,1.0,0.500352113,1.0,0.500352113,0.0625,0.000352113,0.525
Yahoo_A2synthetic_97_data.out,YAHOO,0.002730023,0.017336151,0.001904011,0.545284347,1.0,0.002338646,0.021212482,0.00241851,0.020316253,1.0,1.0,0.325
Yahoo_A2synthetic_98_data.out,YAHOO,1.0,1.0,0.003172773,0.08269147,1.0,1.0,0.503169014,0.009186524,0.503169014,0.027376649,0.669229029,0.291666667
Yahoo_A2synthetic_9_data.out,YAHOO,0.000615764,0.005882353,0.00617284,0.666666667,1.0,0.000653595,0.00117096,0.000452489,0.000506586,1.0,1.0,0.525
genesis-anomalies.test.csv@3.out,Genesis,0.002511787,0.001541402,0.035062725,0.223896818,0.216297133,0.002368771,0.001995086,0.114310651,0.0019295,0.024841052,0.011577924,0.486637523
machine-1-1.test.csv@19.out,SMD,0.412336888,0.09028242,0.062964994,0.060643456,0.358808655,0.341188942,0.138622112,0.393648478,0.148545508,0.079213207,0.083720035,0.260213923
machine-1-1.test.csv@28.out,SMD,0.397818742,0.080649454,0.067382438,0.073146097,0.358279367,0.34813277,0.137213755,0.399740383,0.176336128,0.107257942,0.102772779,0.268005973
machine-1-2.test.csv@15.out,SMD,0.066194465,0.056490047,0.027310768,0.028416785,0.054513491,0.048018809,0.035545492,0.048424035,0.024782624,0.02399333,0.021247129,0.048607278
machine-1-2.test.csv@7.out,SMD,0.141222548,0.040291836,0.049955612,0.036362652,0.134669726,0.137333358,0.012937283,0.139408961,0.047686599,0.034702368,0.030667845,0.157045329
machine-1-5.test.csv@23.out,SMD,0.018790876,0.006793523,0.191257897,0.016053038,0.022315877,0.009498701,0.004094743,0.013540657,0.006517441,0.010197358,0.01248324,0.052518471
machine-1-5.test.csv@24.out,SMD,0.310454735,0.045345098,0.002165287,0.002141326,0.223784335,0.065035669,0.051956671,0.484716436,0.013500441,0.033146714,0.055234574,0.474972772
machine-1-5.test.csv@26.out,SMD,0.271055046,0.043453915,0.00216449,0.002156699,0.238193082,0.065136529,0.043740265,0.491669834,0.009291487,0.045682148,0.049346697,0.475111478
machine-1-5.test.csv@32.out,SMD,0.366834645,0.00210926,0.00210926,0.00306592,0.222515933,0.276266314,0.002974326,0.516615569,0.005367568,0.004711919,0.004802427,0.482381408
machine-1-6.test.csv@16.out,SMD,0.826576968,0.30188342,0.157592878,0.140878537,0.70310791,0.752079944,0.154937444,0.75032477,0.147583952,0.180787889,0.212562442,0.891948751
machine-1-6.test.csv@6.out,SMD,0.610038135,0.67457057,0.761050012,0.758447721,0.435523882,0.642787996,0.129734936,0.610747068,0.165268368,0.355274792,0.384612844,0.336363895
machine-1-8.test.csv@11.out,SMD,0.100858734,0.262486327,0.219016666,0.288895371,0.098067783,0.082573009,0.041502519,0.194981486,0.070529638,0.049193713,0.04012053,0.227367828
machine-2-2.test.csv@11.out,SMD,0.308132704,0.067127691,0.059770454,0.30058567,0.193337582,0.441546391,0.15835465,0.4668226,0.176152143,0.162263184,0.177739755,0.410608099
machine-2-3.test.csv@19.out,SMD,0.114206134,0.344073547,0.007052427,0.006125348,0.089829626,0.041964144,0.105724502,0.234451872,0.015961714,0.016010463,0.026125801,0.306147208
machine-2-3.test.csv@23.out,SMD,0.515908717,0.147655633,0.005958104,0.005845421,0.271408192,0.216467948,0.323721727,0.573346297,0.056202558,0.037646644,0.076881725,0.587098634
machine-2-3.test.csv@31.out,SMD,0.694594785,0.109825751,0.006790349,0.006436147,0.417339522,0.602463336,0.133369394,0.747284771,0.022594718,0.020181916,0.026405011,0.49945932
machine-2-3.test.csv@4.out,SMD,0.336702268,0.013379557,0.005991364,0.005966135,0.428889272,0.345776782,0.038736192,0.30157706,0.023531701,0.031425259,0.029512466,0.461133678
machine-2-4.test.csv@10.out,SMD,0.72217928,0.116756759,0.056532833,0.620196496,0.558145372,0.710134003,0.64154938,0.71274271,0.527370796,0.452983706,0.522184134,0.81414406
machine-2-4.test.csv@15.out,SMD,0.627352306,0.205941074,0.2998844,0.195777017,0.425321926,0.566366049,0.055163523,0.535333199,0.131738206,0.087284633,0.126662189,0.500191261
machine-2-4.test.csv@20.out,SMD,0.355609796,0.110975441,0.060516689,0.086858283,0.313124907,0.257079375,0.304914193,0.425761507,0.206526315,0.132565914,0.086748445,0.264433494
machine-2-4.test.csv@9.out,SMD,0.715731351,0.036889615,0.035756501,0.19507948,0.480023332,0.365032441,0.138552243,0.250751681,0.473975349,0.121283987,0.137916134,0.368338331
machine-2-5.test.csv@1.out,SMD,0.678951793,0.491115294,0.034370474,0.0317375,0.368960812,0.244835624,0.093520442,0.601125389,0.097975744,0.075793939,0.111225724,0.635094058
machine-2-5.test.csv@14.out,SMD,0.571463855,0.549375045,0.029988663,0.047653674,0.252573445,0.522942458,0.142353028,0.216471683,0.146072668,0.086938935,0.088374446,0.372441283
machine-2-6.test.csv@20.out,SMD,0.163930412,0.347272412,0.169819738,0.243795562,0.154384503,0.0546603,0.019278462,0.033763903,0.014880925,0.036916398,0.039918557,0.366044585
machine-2-7.test.csv@19.out,SMD,0.727595289,0.01238945,0.018562574,0.021095946,0.717144256,0.747327398,0.017965625,0.653000368,0.020453441,0.019021728,0.017816072,0.464750073
machine-2-7.test.csv@2.out,SMD,0.724821165,0.019709356,0.011838096,0.01169408,0.474965955,0.425884546,0.355049686,0.449518419,0.146942473,0.033599429,0.024940576,0.433866021
machine-2-7.test.csv@21.out,SMD,0.73161955,0.013521952,0.019477072,0.024273903,0.713854593,0.737992103,0.017405101,0.651311335,0.017630638,0.018752733,0.015472818,0.467091616
machine-2-7.test.csv@23.out,SMD,0.127772316,0.016115428,0.015567453,0.015914329,0.095059513,0.524287465,0.016610178,0.235329683,0.015084128,0.027089515,0.024605509,0.040699171
machine-2-7.test.csv@25.out,SMD,0.240440784,0.019744247,0.014631397,0.016535718,0.098115659,0.319029381,0.029398274,0.286778614,0.045503425,0.022021602,0.021526456,0.059960218
machine-2-8.test.csv@10.out,SMD,0.984527421,0.296215112,0.290094094,0.686346255,0.517707169,0.747767265,0.411199162,0.840437122,0.562438868,0.022383037,0.021275603,0.691619177
machine-2-8.test.csv@12.out,SMD,0.871197416,0.354760297,0.007952587,0.008969728,0.535445482,0.881851921,0.01269508,0.74637706,0.007379142,0.008127436,0.008645479,0.201521057
machine-2-8.test.csv@16.out,SMD,0.428219853,0.53095273,0.280280682,0.276476662,0.256009978,0.225641152,0.191710187,0.307901265,0.098272916,0.227732046,0.096228285,0.979663367
machine-2-8.test.csv@20.out,SMD,0.081439645,0.675012294,0.727486475,0.731643091,0.015027985,0.011493797,0.00366953,0.014348114,0.005071063,0.245107281,0.072926207,0.873985776
machine-2-8.test.csv@30.out,SMD,0.818642241,0.01608617,0.003711823,0.021541524,0.712354777,0.793338849,0.006176315,0.938310104,0.061374972,0.018907568,0.015595083,0.765402584
machine-2-9.test.csv@24.out,SMD,0.311690133,0.12851938,0.047924862,0.051141496,0.380708054,0.258536084,0.070612999,0.345510419,0.089659668,0.04911701,0.052222023,0.133998009
machine-2-9.test.csv@9.out,SMD,0.652683891,0.202022022,0.051473809,0.05072927,0.467600667,0.466236426,0.088571387,0.597605245,0.093561157,0.065746551,0.05798834,0.492465303
machine-3-1.test.csv@30.out,SMD,0.051412716,0.011340723,0.011350528,0.045179399,0.019262251,0.005366041,0.04710742,0.046724633,0.043278664,0.029993979,0.033118704,0.023718102
machine-3-10.test.csv@21.out,SMD,0.772102462,0.096264497,0.027150664,0.069375793,0.376456426,0.761685393,0.551989219,0.628477647,0.163297945,0.178674916,0.562683834,0.758404011
machine-3-11.test.csv@12.out,SMD,0.741029906,0.307945459,0.00379233,0.003678314,0.066166994,0.787388595,0.009527354,0.270779773,0.005584215,0.00872142,0.010330122,0.331010784
machine-3-11.test.csv@16.out,SMD,0.018520868,0.097827519,0.011728078,0.015238457,0.011641203,0.004125006,0.008141132,0.02019397,0.011435935,0.012730584,0.012012004,0.051546826
machine-3-11.test.csv@21.out,SMD,0.036471044,0.351158553,0.051979049,0.046898756,0.016884837,0.014880633,0.565943665,0.006454269,0.008348743,0.196070567,0.181353584,0.71867492
machine-3-11.test.csv@31.out,SMD,0.055920897,0.347487107,0.049494931,0.076201707,0.017454989,0.031798349,0.399621103,0.006503453,0.007783353,0.152027795,0.120623386,0.734620515
machine-3-11.test.csv@32.out,SMD,0.673690383,0.423487383,0.003506477,0.039021746,0.468320919,0.791264239,0.798239658,0.791936879,0.669226156,0.256723031,0.559265279,0.74940576
machine-3-2.test.csv@11.out,SMD,0.178189538,0.130625684,0.035278608,0.034992154,0.066961819,0.0374236,0.038202398,0.122058732,0.035320226,0.036832057,0.033706445,0.120975134
machine-3-3.test.csv@38.out,SMD,0.125290135,0.178789992,0.096064117,0.358962827,0.032527877,0.025416521,0.105275515,0.025638277,0.110363834,0.042850784,0.035332055,0.159805734
machine-3-5.test.csv@7.out,SMD,0.298938385,0.030282583,0.022941559,0.010736419,0.178529453,0.30901218,0.198889162,0.26964534,0.1925664,0.025277091,0.018641917,0.428739185
machine-3-6.test.csv@20.out,SMD,0.189287337,0.200285277,0.083720633,0.090590209,0.125625766,0.072762472,0.033540979,0.136039426,0.025502184,0.083369871,0.08044508,0.150801158
machine-3-6.test.csv@31.out,SMD,0.266958259,0.215751153,0.085885443,0.058890095,0.129928557,0.081520261,0.033146173,0.132034978,0.02939022,0.082657898,0.091136564,0.152362497
machine-3-7.test.csv@30.out,SMD,0.174420166,0.532189902,0.007559922,0.020800866,0.414579831,0.391905482,0.008751708,0.395196083,0.008570121,0.01115341,0.011701467,0.35605594
machine-3-7.test.csv@6.out,SMD,0.563515635,0.092714626,0.011608801,0.01438961,0.47650317,0.348202089,0.233618707,0.499142098,0.031097218,0.017362662,0.015897345,0.476330243
machine-3-7.test.csv@7.out,SMD,0.235863619,0.064267444,0.011569176,0.012033378,0.132465345,0.251094389,0.181526748,0.393239227,0.02824543,0.022020608,0.014353181,0.494176982
machine-3-8.test.csv@19.out,SMD,0.519092187,0.042551073,0.068206069,0.059058043,0.480286468,0.469439097,0.04722831,0.504798025,0.050487369,0.063603198,0.0615263,0.412679204
room-occupancy-0.test.csv@2.out,Occupancy,0.708182167,0.504294136,0.326824767,0.362108016,0.577568027,0.659026591,0.537384032,0.528531744,0.559687755,0.641666716,0.570582471,0.689984685
room-occupancy.train.csv@5.out,Occupancy,0.566542483,0.222078857,0.153917239,0.14099124,0.493017324,0.453007905,0.467904478,0.397060215,0.359667729,0.437039117,0.347096032,0.722739829
stb-10.test.out,SensorScope,0.269124284,0.245363435,0.207096475,0.22886551,0.264526178,0.280177928,0.258664591,0.262200405,0.220149846,0.21853694,0.216494825,0.251988057
stb-25.test.out,SensorScope,0.214300783,0.51224235,0.108160903,0.393196384,0.201415442,0.206852891,0.267914137,0.209218031,0.270642321,0.248535653,0.2200329,0.256633416
stb-4.test.out,SensorScope,0.239254277,0.107346401,0.243885666,0.269715424,0.272424482,0.301325747,0.316387134,0.244291163,0.330786341,0.324024127,0.311251911,0.281614311
stb-5.test.out,SensorScope,0.305996104,0.100105017,0.190547951,0.187751363,0.326768232,0.190290756,0.278925305,0.276654136,0.259367935,0.288157135,0.295740345,0.297139625
